id_registro,departamento,id_departamento,municipio,id_municipio,producto,id_producto,fecha,cantidad,precio,venta,estado,id_region,region,validacion,causa_modificacion
17204,Meta,5750,Restrepo,5750022,NARANJITA,4,2024-04-11,8,600,4800,F,5,Region Llano,valido,
17205,Choco,5727,Sipi,5727028,MANGOSON,3,2024-03-19,16,900,14400,F,6,Region Pacifico,valido,
17206,Boyaca,5715,Arcabuco,5715003,NARANJITA,4,2024-06-20,146,600,87600,F,2,Region Centro Oriente,valido,
17207,Cundinamarca,5725,Jerusalen,5725047,COLOMBIANITA,1,2024-10-16,70,1200,84000,F,2,Region Centro Oriente,valido,
17208,Antioquia,5705,Tarso,5705110,COLOMBIANITA,1,2024-08-28,165,1200,198000,F,1,Region Eje Cafetero - Antioquia,valido,
17209,Caldas,5717,Chinchina,5717005,MANZALOCA,2,2024-09-09,200,1000,200000,F,1,Region Eje Cafetero - Antioquia,valido,
17210,Magdalena,5747,El Piñon,5747009,NARANJITA,4,2024-04-14,43,600,25800,F,4,Region Caribe,valido,
17211,Nariño,5752,Roberto Payan,5752050,MANGOSON,3,2024-03-08,172,900,154800,F,6,Region Pacifico,valido,
17212,Santander,5768,Santa Barbara,5768075,NARANJITA,4,2024-04-09,5,600,3000,F,2,Region Centro Oriente,valido,
17213,Nariño,5752,Imues,5752027,COLOMBIANITA,1,2024-04-06,34,1200,40800,F,6,Region Pacifico,valido,
17214,Cundinamarca,5725,El Rosal,5725026,MANGOSON,3,2024-11-19,14,900,12600,F,2,Region Centro Oriente,valido,
17215,Boyaca,5715,San Luis de Gaceno,5715082,COLOMBIANITA,1,2024-07-23,59,1200,70800,F,2,Region Centro Oriente,valido,
17216,Casanare,5785,Hato Corozal,5785003,MANGOSON,3,2024-09-19,101,900,90900,F,5,Region Llano,valido,
17217,Norte de Santander,5754,Herran,5754018,COLOMBIANITA,1,2024-08-22,137,1200,164400,F,2,Region Centro Oriente,valido,
17218,Bolivar,5713,Cartagena,5713009,COLOMBIANITA,1,2024-07-21,48,1200,57600,F,4,Region Caribe,valido,
17219,Boyaca,5715,Pauna,5715067,COLOMBIANITA,1,2024-08-21,24,1200,28800,F,2,Region Centro Oriente,valido,
17220,Bolivar,5713,Montecristo,5713022,MANGOSON,3,2024-12-19,181,900,162900,F,4,Region Caribe,valido,
17221,Choco,5727,Bajo Baudo,5727006,COLOMBIANITA,1,2024-08-05,180,1200,216000,F,6,Region Pacifico,valido,
17222,Sucre,5770,Coveñas,5770006,COLOMBIANITA,1,2024-04-16,19,1200,22800,F,4,Region Caribe,valido,
17223,Boyaca,5715,El Espino,5715033,MANGOSON,3,2024-07-02,66,900,59400,F,2,Region Centro Oriente,valido,
17224,Tolima,5773,Espinal,5773015,NARANJITA,4,2024-08-04,84,600,50400,F,3,Region Centro Sur,valido,
17225,Risaralda,5766,Mistrato,5766009,COLOMBIANITA,1,2024-09-02,79,1200,94800,F,1,Region Eje Cafetero - Antioquia,valido,
17226,Choco,5727,Novita,5727021,COLOMBIANITA,1,2024-05-19,53,1200,63600,F,6,Region Pacifico,valido,
17227,Huila,5741,Yaguara,5741037,COLOMBIANITA,1,2024-10-11,16,1200,19200,F,3,Region Centro Sur,valido,
17228,Caldas,5717,Risaralda,5717020,COLOMBIANITA,1,2024-07-04,194,1200,232800,F,1,Region Eje Cafetero - Antioquia,valido,
17229,Cesar,5720,San Alberto,5720021,MANZALOCA,2,2024-11-23,18,1000,18000,F,4,Region Caribe,valido,
17230,Santander,5768,Jesus Maria,5768043,COLOMBIANITA,1,2024-10-24,118,1200,141600,F,2,Region Centro Oriente,valido,
17231,Bolivar,5713,San Cristobal,5713028,MANZALOCA,2,2024-05-14,81,1000,81000,F,4,Region Caribe,valido,
17232,Santander,5768,Cabrera,5768010,COLOMBIANITA,1,2024-09-20,60,1200,72000,F,2,Region Centro Oriente,valido,
17233,Choco,5727,Rio Quito,5727025,NARANJITA,4,2024-07-23,91,600,54600,F,6,Region Pacifico,valido,
17234,Risaralda,5766,Santa Rosa de Cabal,5766013,MANZALOCA,2,2024-11-28,181,1000,181000,F,1,Region Eje Cafetero - Antioquia,valido,
17235,Caqueta,5718,Solita,5718015,MANZALOCA,2,2024-11-28,132,1000,132000,F,3,Region Centro Sur,valido,
17236,Boyaca,5715,La Victoria,5715048,MANZALOCA,2,2024-04-24,61,1000,61000,F,2,Region Centro Oriente,valido,
17237,Norte de Santander,5754,Villa Caro,5754039,MANGOSON,3,2024-06-14,165,900,148500,F,2,Region Centro Oriente,valido,
17238,Guainia,5794,Puerto Colombia,5794008,COLOMBIANITA,1,2024-12-22,54,1200,64800,F,5,Region Llano,valido,
17239,Boyaca,5715,Gñican,5715042,MANGOSON,3,2024-02-19,86,900,77400,F,2,Region Centro Oriente,valido,
17240,Cundinamarca,5725,Fuquene,5725031,COLOMBIANITA,1,2024-08-02,19,1200,22800,F,2,Region Centro Oriente,valido,
17241,Nariño,5752,Ancuya,5752003,COLOMBIANITA,1,2024-02-09,96,1200,115200,F,6,Region Pacifico,valido,
17242,Cundinamarca,5725,Cabrera,5725010,NARANJITA,4,2024-04-06,95,600,57000,F,2,Region Centro Oriente,valido,
17243,Boyaca,5715,Samaca,5715079,NARANJITA,4,2024-06-04,17,600,10200,F,2,Region Centro Oriente,valido,
17244,Boyaca,5715,Pesca,5715070,MANZALOCA,2,2024-12-04,144,1000,144000,F,2,Region Centro Oriente,valido,
17245,Putumayo,5786,Santiago,5786010,COLOMBIANITA,1,2024-02-04,129,1200,154800,F,3,Region Centro Sur,valido,
17246,Cordoba,5723,Chima,5723005,MANGOSON,3,2024-06-18,118,900,106200,F,4,Region Caribe,valido,
17247,Nariño,5752,Puerres,5752047,MANGOSON,3,2024-03-02,53,900,47700,F,6,Region Pacifico,valido,
17248,Valle del Cauca,5776,Pradera,5776028,COLOMBIANITA,1,2024-09-15,35,1200,42000,F,6,Region Pacifico,valido,
17249,Santander,5768,Albania,5768002,MANZALOCA,2,2024-10-27,115,1000,115000,F,2,Region Centro Oriente,valido,
17250,Boyaca,5715,Duitama,5715031,COLOMBIANITA,1,2024-11-04,19,1200,22800,F,2,Region Centro Oriente,valido,
17251,Casanare,5785,Hato Corozal,5785003,MANGOSON,3,2024-11-01,78,900,70200,F,5,Region Llano,valido,
17252,Cesar,5720,Rio de Oro,5720020,MANZALOCA,2,2024-10-20,173,1000,173000,F,4,Region Caribe,valido,
17253,Boyaca,5715,Boyaca,5715008,MANGOSON,3,2024-11-27,57,900,51300,F,2,Region Centro Oriente,valido,
17254,Casanare,5785,Hato Corozal,5785003,MANGOSON,3,2024-12-01,63,900,56700,F,5,Region Llano,valido,
17255,Norte de Santander,5754,Lourdes,5754023,MANZALOCA,2,2024-01-02,10,1000,10000,F,2,Region Centro Oriente,valido,
17256,La Guajira,5744,Riohacha,5744011,COLOMBIANITA,1,2024-03-21,115,1200,138000,F,4,Region Caribe,valido,
17257,Cesar,5720,El Copey,5720009,NARANJITA,4,2024-08-10,17,600,10200,F,4,Region Caribe,valido,
17258,Quindio,5763,Salento,5763012,COLOMBIANITA,1,2024-08-22,170,1200,204000,F,1,Region Eje Cafetero - Antioquia,valido,
17259,Cauca,5719,Bolivar,5719004,MANZALOCA,2,2024-10-13,3,1000,3000,F,6,Region Pacifico,valido,
17260,Cundinamarca,5725,Ubala,5725102,MANZALOCA,2,2024-08-17,187,1000,187000,F,2,Region Centro Oriente,valido,
17261,Cauca,5719,El Tambo,5719010,MANZALOCA,2,2024-05-22,104,1000,104000,F,6,Region Pacifico,valido,
17262,Boyaca,5715,Sutamarchan,5715102,COLOMBIANITA,1,2024-08-21,171,1200,205200,F,2,Region Centro Oriente,valido,
17263,Bolivar,5713,Clemencia,5713011,COLOMBIANITA,1,2024-05-05,31,1200,37200,F,4,Region Caribe,valido,
17264,Tolima,5773,Ortega,5773030,COLOMBIANITA,1,2024-09-13,116,1200,139200,F,3,Region Centro Sur,valido,
17265,Boyaca,5715,Paez,5715063,NARANJITA,4,2024-04-12,64,600,38400,F,2,Region Centro Oriente,valido,
17266,Bolivar,5713,El Guamo,5713014,MANZALOCA,2,2024-01-15,150,1000,150000,F,4,Region Caribe,valido,
17267,Bolivar,5713,Barranco de Loba,5713006,NARANJITA,4,2024-03-26,13,600,7800,F,4,Region Caribe,valido,
17268,Boyaca,5715,Tipacoque,5715109,MANZALOCA,2,2024-11-26,18,1000,18000,F,2,Region Centro Oriente,valido,
17269,Nariño,5752,La Cruz,5752029,MANGOSON,3,2024-09-05,146,900,131400,F,6,Region Pacifico,valido,
17270,Sucre,5770,Caimito,5770002,MANGOSON,3,2024-03-02,85,900,76500,F,4,Region Caribe,valido,
17271,Boyaca,5715,Tibana,5715106,NARANJITA,4,2024-09-25,30,600,18000,F,2,Region Centro Oriente,valido,
17272,Guainia,5794,Mapiripana,5794005,MANZALOCA,2,2024-11-02,44,1000,44000,F,5,Region Llano,valido,
17273,Cesar,5720,Astrea,5720003,MANZALOCA,2,2024-11-26,199,1000,199000,F,4,Region Caribe,valido,
17274,Choco,5727,Bojaya,5727008,COLOMBIANITA,1,2024-10-09,178,1200,213600,F,6,Region Pacifico,valido,
17275,Cundinamarca,5725,La Palma,5725051,COLOMBIANITA,1,2024-05-25,79,1200,94800,F,2,Region Centro Oriente,valido,
17276,Meta,5750,Puerto Rico,5750021,NARANJITA,4,2024-11-05,85,600,51000,F,5,Region Llano,valido,
17277,Quindio,5763,Quimbaya,5763011,MANGOSON,3,2024-12-12,47,900,42300,F,1,Region Eje Cafetero - Antioquia,valido,
17278,Caqueta,5718,Milan,5718009,NARANJITA,4,2024-09-23,17,600,10200,F,3,Region Centro Sur,valido,
17279,Caldas,5717,Aranzazu,5717003,NARANJITA,4,2024-08-22,187,600,112200,F,1,Region Eje Cafetero - Antioquia,valido,
17280,Cesar,5720,Gonzalez,5720012,NARANJITA,4,2024-03-17,20,600,12000,F,4,Region Caribe,valido,
17281,Guainia,5794,Pana Pana,5794007,COLOMBIANITA,1,2024-03-01,17,1200,20400,F,5,Region Llano,valido,
17282,Valle del Cauca,5776,Sevilla,5776033,MANGOSON,3,2024-11-20,160,900,144000,F,6,Region Pacifico,valido,
17283,Antioquia,5705,Barbosa,5705015,COLOMBIANITA,1,2024-08-18,155,1200,186000,F,1,Region Eje Cafetero - Antioquia,valido,
17284,Tolima,5773,Santa Isabel,5773042,MANZALOCA,2,2024-10-28,42,1000,42000,F,3,Region Centro Sur,valido,
17285,Cundinamarca,5725,Guasca,5725041,COLOMBIANITA,1,2024-05-28,7,1200,8400,F,2,Region Centro Oriente,valido,
17286,Santander,5768,Betulia,5768007,NARANJITA,4,2024-02-08,155,600,93000,F,2,Region Centro Oriente,valido,
17287,Boyaca,5715,Turmeque,5715116,NARANJITA,4,2024-04-20,11,600,6600,F,2,Region Centro Oriente,valido,
17288,Antioquia,5705,Caramanta,5705027,MANZALOCA,2,2024-08-12,31,1000,31000,F,1,Region Eje Cafetero - Antioquia,valido,
17289,Cundinamarca,5725,Ubaque,5725103,MANGOSON,3,2024-01-22,102,900,91800,F,2,Region Centro Oriente,valido,
17290,Antioquia,5705,Carepa,5705028,MANGOSON,3,2024-05-22,144,900,129600,F,1,Region Eje Cafetero - Antioquia,valido,
17291,Norte de Santander,5754,Los Patios,5754022,COLOMBIANITA,1,2024-09-13,88,1200,105600,F,2,Region Centro Oriente,valido,
17292,Cesar,5720,Pueblo Bello,5720019,NARANJITA,4,2024-11-20,180,600,108000,F,4,Region Caribe,valido,
17293,Boyaca,5715,Chita,5715019,MANZALOCA,2,2024-05-05,56,1000,56000,F,2,Region Centro Oriente,valido,
17294,Antioquia,5705,San Juan de Uraba,5705094,COLOMBIANITA,1,2024-08-18,15,1200,18000,F,1,Region Eje Cafetero - Antioquia,valido,
17295,Valle del Cauca,5776,Bolivar,5776005,MANZALOCA,2,2024-09-11,138,1000,138000,F,6,Region Pacifico,valido,
17296,Antioquia,5705,Murindo,5705071,MANGOSON,3,2024-11-15,53,900,47700,F,1,Region Eje Cafetero - Antioquia,valido,
17297,Tolima,5773,Casabianca,5773009,MANZALOCA,2,2024-08-07,78,1000,78000,F,3,Region Centro Sur,valido,
17298,Valle del Cauca,5776,Trujillo,5776035,MANZALOCA,2,2024-05-17,93,1000,93000,F,6,Region Pacifico,valido,
17299,Nariño,5752,Tangua,5752062,MANZALOCA,2,2024-12-15,145,1000,145000,F,6,Region Pacifico,valido,
17300,Cundinamarca,5725,Anolaima,5725004,NARANJITA,4,2024-10-20,167,600,100200,F,2,Region Centro Oriente,valido,
17301,Cundinamarca,5725,Sasaima,5725081,COLOMBIANITA,1,2024-11-19,88,1200,105600,F,2,Region Centro Oriente,valido,
17302,La Guajira,5744,Fonseca,5744006,NARANJITA,4,2024-01-10,139,600,83400,F,4,Region Caribe,valido,
17303,Tolima,5773,Cunday,5773013,NARANJITA,4,2024-11-25,117,600,70200,F,3,Region Centro Sur,valido,
17304,Choco,5727,Certegui,5727010,MANZALOCA,2,2024-10-01,66,1000,66000,F,6,Region Pacifico,valido,
17305,Boyaca,5715,Soata,5715093,NARANJITA,4,2024-10-09,123,600,73800,F,2,Region Centro Oriente,valido,
17306,Cauca,5719,Rosas,5719030,COLOMBIANITA,1,2024-09-19,147,1200,176400,F,6,Region Pacifico,valido,
17307,La Guajira,5744,Albania,5744001,NARANJITA,4,2024-01-26,88,600,52800,F,4,Region Caribe,valido,
17308,Norte de Santander,5754,Ocaña,5754025,MANGOSON,3,2024-05-21,136,900,122400,F,2,Region Centro Oriente,valido,
17309,Antioquia,5705,Anori,5705009,MANGOSON,3,2024-05-15,94,900,84600,F,1,Region Eje Cafetero - Antioquia,valido,
17310,Santander,5768,Encino,5768030,NARANJITA,4,2024-07-04,23,600,13800,F,2,Region Centro Oriente,valido,
17311,Tolima,5773,Chaparral,5773010,NARANJITA,4,2024-08-26,188,600,112800,F,3,Region Centro Sur,valido,
17312,Cesar,5720,Chimichagua,5720006,MANZALOCA,2,2024-02-02,26,1000,26000,F,4,Region Caribe,valido,
17313,Cordoba,5723,San Andres Sotavento,5723022,COLOMBIANITA,1,2024-02-08,89,1200,106800,F,4,Region Caribe,valido,
17314,Bolivar,5713,Simiti,5713039,COLOMBIANITA,1,2024-11-24,140,1200,168000,F,4,Region Caribe,valido,
17315,Boyaca,5715,Santa Maria,5715086,NARANJITA,4,2024-05-14,7,600,4200,F,2,Region Centro Oriente,valido,
17316,Antioquia,5705,San Jeronimo,5705092,MANGOSON,3,2024-10-21,8,900,7200,F,1,Region Eje Cafetero - Antioquia,valido,
17317,Caqueta,5718,San Jose del Fragua,5718012,NARANJITA,4,2024-01-08,171,600,102600,F,3,Region Centro Sur,valido,
17318,Magdalena,5747,Zapayan,5747029,MANZALOCA,2,2024-03-24,162,1000,162000,F,4,Region Caribe,valido,
17319,Bolivar,5713,San Jacinto,5713031,MANZALOCA,2,2024-10-10,50,1000,50000,F,4,Region Caribe,valido,
17320,Valle del Cauca,5776,Sevilla,5776033,COLOMBIANITA,1,2024-04-02,134,1200,160800,F,6,Region Pacifico,valido,
17321,Bolivar,5713,San Pablo de Borbur,5713035,NARANJITA,4,2024-11-05,67,600,40200,F,4,Region Caribe,valido,
17322,Norte de Santander,5754,Cachira,5754005,COLOMBIANITA,1,2024-05-10,141,1200,169200,F,2,Region Centro Oriente,valido,
17323,Santander,5768,Carcasi,5768013,MANZALOCA,2,2024-12-12,27,1000,27000,F,2,Region Centro Oriente,valido,
17324,Boyaca,5715,Cienega,5715023,COLOMBIANITA,1,2024-04-15,162,1200,194400,F,2,Region Centro Oriente,valido,
17325,La Guajira,5744,La Jagua del Pilar,5744008,COLOMBIANITA,1,2024-04-25,191,1200,229200,F,4,Region Caribe,valido,
17326,Casanare,5785,Yopal,5785019,MANZALOCA,2,2024-10-23,138,1000,138000,F,5,Region Llano,valido,
17327,Cordoba,5723,San Pelayo,5723027,COLOMBIANITA,1,2024-02-02,90,1200,108000,F,4,Region Caribe,valido,
17328,Antioquia,5705,Urrao,5705115,COLOMBIANITA,1,2024-03-03,150,1200,180000,F,1,Region Eje Cafetero - Antioquia,valido,
17329,Nariño,5752,Guachucal,5752023,COLOMBIANITA,1,2024-02-22,117,1200,140400,F,6,Region Pacifico,valido,
17330,Antioquia,5705,San Francisco,5705091,NARANJITA,4,2024-04-13,11,600,6600,F,1,Region Eje Cafetero - Antioquia,valido,
17331,Vaupes,5797,Taraira,5797005,MANZALOCA,2,2024-03-21,132,1000,132000,F,3,Region Centro Sur,valido,
17332,Meta,5750,Barranca de Upia,5750002,COLOMBIANITA,1,2024-03-06,99,1200,118800,F,5,Region Llano,valido,
17333,Cundinamarca,5725,San Juan de Rio Seco,5725080,MANZALOCA,2,2024-02-24,96,1000,96000,F,2,Region Centro Oriente,valido,
17334,Santander,5768,California,5768011,MANZALOCA,2,2024-05-28,172,1000,172000,F,2,Region Centro Oriente,valido,
17335,Antioquia,5705,Jerico,5705061,MANGOSON,3,2024-05-23,70,900,63000,F,1,Region Eje Cafetero - Antioquia,valido,
17336,Antioquia,5705,Fredonia,5705047,COLOMBIANITA,1,2024-07-21,174,1200,208800,F,1,Region Eje Cafetero - Antioquia,valido,
17337,Antioquia,5705,Jardin,5705060,MANZALOCA,2,2024-10-27,2,1000,2000,F,1,Region Eje Cafetero - Antioquia,valido,
17338,Boyaca,5715,Santa Sofia,5715088,NARANJITA,4,2024-10-15,137,600,82200,F,2,Region Centro Oriente,valido,
17339,Antioquia,5705,Valparaiso,5705117,NARANJITA,4,2024-10-25,162,600,97200,F,1,Region Eje Cafetero - Antioquia,valido,
17340,Antioquia,5705,La Estrella,5705063,COLOMBIANITA,1,2024-06-04,154,1200,184800,F,1,Region Eje Cafetero - Antioquia,valido,
17341,Antioquia,5705,Tamesis,5705108,NARANJITA,4,2024-03-17,132,600,79200,F,1,Region Eje Cafetero - Antioquia,modificado,"E: producto 0 -> 4 NARANJITA; regla del caso para Tamesis, Antioquia."
17342,Quindio,5763,Buenavista,5763002,NARANJITA,4,2024-03-23,65,600,39000,F,1,Region Eje Cafetero - Antioquia,valido,
17343,Boyaca,5715,Pachavita,5715062,MANGOSON,3,2024-04-27,184,900,165600,F,2,Region Centro Oriente,valido,
17344,Cundinamarca,5725,Choconta,5725020,NARANJITA,4,2024-08-23,140,600,84000,F,2,Region Centro Oriente,valido,
17345,Tolima,5773,Rio Blanco,5773036,NARANJITA,4,2024-12-06,24,600,14400,F,3,Region Centro Sur,valido,
17346,Antioquia,5705,Guadalupe,5705053,MANZALOCA,2,2024-05-05,91,1000,91000,F,1,Region Eje Cafetero - Antioquia,valido,
17347,Cundinamarca,5725,Zipacon,5725114,MANGOSON,3,2024-11-26,19,900,17100,F,2,Region Centro Oriente,valido,
17348,Choco,5727,Rio Quito,5727025,MANZALOCA,2,2024-06-19,196,1000,196000,F,6,Region Pacifico,valido,
17349,Norte de Santander,5754,Chitaga,5754008,MANZALOCA,2,2024-09-04,120,1000,120000,F,2,Region Centro Oriente,valido,
17350,Sucre,5770,Ovejas,5770014,COLOMBIANITA,1,2024-05-18,178,1200,213600,F,4,Region Caribe,valido,
17351,Santander,5768,Malaga,5768051,MANZALOCA,2,2024-05-15,189,1000,189000,F,2,Region Centro Oriente,valido,
17352,Santander,5768,Santa Helena del Opon,5768076,NARANJITA,4,2024-08-24,23,600,13800,F,2,Region Centro Oriente,valido,
17353,Putumayo,5786,Puerto Guzman,5786007,COLOMBIANITA,1,2024-07-13,32,1200,38400,F,3,Region Centro Sur,valido,
17354,Risaralda,5766,Balboa,5766002,NARANJITA,4,2024-06-21,114,600,68400,F,1,Region Eje Cafetero - Antioquia,valido,
17355,Boyaca,5715,Nuevo Colon,5715059,MANZALOCA,2,2024-09-01,168,1000,168000,F,2,Region Centro Oriente,valido,
17356,Bolivar,5713,Cordoba,5713012,COLOMBIANITA,1,2024-07-16,79,1200,94800,F,4,Region Caribe,valido,
17357,Cesar,5720,Bosconia,5720005,NARANJITA,4,2024-12-01,191,600,114600,F,4,Region Caribe,valido,
17358,Boyaca,5715,Maripi,5715051,COLOMBIANITA,1,2024-03-09,144,1200,172800,F,2,Region Centro Oriente,valido,
17359,Valle del Cauca,5776,La Victoria,5776025,COLOMBIANITA,1,2024-08-16,172,1200,206400,F,6,Region Pacifico,valido,
17360,Valle del Cauca,5776,Cartago,5776012,MANZALOCA,2,2024-04-11,158,1000,158000,F,6,Region Pacifico,valido,
17361,Santander,5768,Puente Nacional,5768063,NARANJITA,4,2024-07-01,25,600,15000,F,2,Region Centro Oriente,valido,
17362,Norte de Santander,5754,Gramalote,5754016,MANZALOCA,2,2024-03-19,61,1000,61000,F,2,Region Centro Oriente,valido,
17363,Boyaca,5715,Tibana,5715106,NARANJITA,4,2024-08-11,125,600,75000,F,2,Region Centro Oriente,valido,
17364,Boyaca,5715,Nuevo Colon,5715059,NARANJITA,4,2024-09-05,136,600,81600,F,2,Region Centro Oriente,valido,
17365,Cauca,5719,El Tambo,5719010,MANGOSON,3,2024-10-04,176,900,158400,F,6,Region Pacifico,valido,
17366,Cordoba,5723,Valencia,5723030,COLOMBIANITA,1,2024-11-26,94,1200,112800,F,4,Region Caribe,valido,
17367,Cordoba,5723,Tuchin,5723029,COLOMBIANITA,1,2024-11-09,163,1200,195600,F,4,Region Caribe,valido,
17368,Tolima,5773,Ataco,5773006,MANGOSON,3,2024-10-10,128,900,115200,F,3,Region Centro Sur,valido,
17369,Risaralda,5766,Guatica,5766005,NARANJITA,4,2024-04-03,84,600,50400,F,1,Region Eje Cafetero - Antioquia,valido,
17370,Cauca,5719,San Sebastian,5719031,MANGOSON,3,2024-09-15,177,900,159300,F,6,Region Pacifico,valido,
17371,Nariño,5752,Contadero,5752011,MANZALOCA,2,2024-03-04,131,1000,131000,F,6,Region Pacifico,valido,
17372,Bolivar,5713,Cartagena,5713009,MANZALOCA,2,2024-12-23,145,1000,145000,F,4,Region Caribe,valido,
17373,Cesar,5720,El Paso,5720010,MANZALOCA,2,2024-10-08,37,1000,37000,F,4,Region Caribe,valido,
17374,Antioquia,5705,Abejorral,5705001,COLOMBIANITA,1,2024-02-06,150,1200,180000,F,1,Region Eje Cafetero - Antioquia,valido,
17375,Sucre,5770,Sampues,5770016,NARANJITA,4,2024-01-21,157,600,94200,F,4,Region Caribe,valido,
17376,Nariño,5752,Sandona,5752057,COLOMBIANITA,1,2024-09-07,38,1200,45600,F,6,Region Pacifico,valido,
17377,Boyaca,5715,Aquitania,5715002,MANGOSON,3,2024-01-09,125,900,112500,F,2,Region Centro Oriente,valido,
17378,Choco,5727,Tado,5727029,MANGOSON,3,2024-04-25,191,900,171900,F,6,Region Pacifico,valido,
17379,Santander,5768,Guaca,5768037,NARANJITA,4,2024-10-20,195,600,117000,F,2,Region Centro Oriente,valido,
17380,La Guajira,5744,La Jagua del Pilar,5744008,MANZALOCA,2,2024-08-22,54,1000,54000,F,4,Region Caribe,valido,
17381,Meta,5750,San Juanito,5750025,NARANJITA,4,2024-12-12,90,600,54000,F,5,Region Llano,valido,
17382,Huila,5741,Altamira,5741005,MANGOSON,3,2024-02-17,57,900,51300,F,3,Region Centro Sur,valido,
17383,Cundinamarca,5725,Sasaima,5725081,MANGOSON,3,2024-10-09,74,900,66600,F,2,Region Centro Oriente,valido,
17384,Valle del Cauca,5776,Ulloa,5776037,COLOMBIANITA,1,2024-12-04,137,1200,164400,F,6,Region Pacifico,valido,
17385,Meta,5750,San Martin,5750026,NARANJITA,4,2024-09-13,99,600,59400,F,5,Region Llano,valido,
17386,Bolivar,5713,Clemencia,5713011,MANZALOCA,2,2024-06-18,56,1000,56000,F,4,Region Caribe,valido,
17387,Nariño,5752,San Pedro de Cartago,5752056,MANGOSON,3,2024-09-11,120,900,108000,F,6,Region Pacifico,valido,
17388,Santander,5768,Onzaga,5768057,COLOMBIANITA,1,2024-04-20,103,1200,123600,F,2,Region Centro Oriente,valido,
17389,Magdalena,5747,Nueva Granada,5747013,MANGOSON,3,2024-11-24,170,900,153000,F,4,Region Caribe,valido,
17390,Nariño,5752,Tangua,5752062,MANGOSON,3,2024-09-15,106,900,95400,F,6,Region Pacifico,valido,
17391,Cauca,5719,Totoro,5719041,COLOMBIANITA,1,2024-04-04,91,1200,109200,F,6,Region Pacifico,valido,
17392,Tolima,5773,Murillo,5773028,COLOMBIANITA,1,2024-05-01,107,1200,128400,F,3,Region Centro Sur,valido,
17393,Bolivar,5713,Santa Rosa del Sur,5713038,NARANJITA,4,2024-11-28,108,600,64800,F,4,Region Caribe,valido,
17394,Valle del Cauca,5776,Buenaventura,5776006,COLOMBIANITA,1,2024-09-28,90,1200,108000,F,6,Region Pacifico,valido,
17395,Antioquia,5705,Andes,5705006,NARANJITA,4,2024-10-09,77,600,46200,F,1,Region Eje Cafetero - Antioquia,valido,
17396,Norte de Santander,5754,Toledo,5754038,MANZALOCA,2,2024-07-25,130,1000,130000,F,2,Region Centro Oriente,valido,
17397,Cundinamarca,5725,Sasaima,5725081,NARANJITA,4,2024-04-15,71,600,42600,F,2,Region Centro Oriente,valido,
17398,Norte de Santander,5754,El Zulia,5754015,NARANJITA,4,2024-05-13,173,600,103800,F,2,Region Centro Oriente,valido,
17399,Boyaca,5715,Sutatenza,5715103,MANZALOCA,2,2024-05-05,20,1000,20000,F,2,Region Centro Oriente,valido,
17400,Cundinamarca,5725,Guacheta,5725039,COLOMBIANITA,1,2024-10-14,39,1200,46800,F,2,Region Centro Oriente,valido,
17401,Boyaca,5715,Chiquiza,5715017,MANZALOCA,2,2024-05-18,111,1000,111000,F,2,Region Centro Oriente,valido,
17402,Nariño,5752,Iles,5752026,MANGOSON,3,2024-07-09,99,900,89100,F,6,Region Pacifico,valido,
17403,Cordoba,5723,Chinu,5723006,MANGOSON,3,2024-03-10,28,900,25200,F,4,Region Caribe,valido,
17404,Cordoba,5723,San Jose de Ure,5723026,COLOMBIANITA,1,2024-04-20,12,1200,14400,F,4,Region Caribe,valido,
17405,Cundinamarca,5725,Fuquene,5725031,NARANJITA,4,2024-01-11,166,600,99600,F,2,Region Centro Oriente,valido,
17406,Antioquia,5705,Liborina,5705066,NARANJITA,4,2024-11-27,41,600,24600,F,1,Region Eje Cafetero - Antioquia,valido,
17407,Cundinamarca,5725,Bojaca,5725009,MANGOSON,3,2024-05-21,133,900,119700,F,2,Region Centro Oriente,valido,
17408,Cundinamarca,5725,Funza,5725030,MANGOSON,3,2024-04-01,62,900,55800,F,2,Region Centro Oriente,valido,
17409,Santander,5768,Guavata,5768040,COLOMBIANITA,1,2024-05-14,177,1200,212400,F,2,Region Centro Oriente,valido,
17410,Cundinamarca,5725,Pacho,5725065,NARANJITA,4,2024-03-18,95,600,57000,F,2,Region Centro Oriente,valido,
17411,Sucre,5770,Majagual,5770012,MANZALOCA,2,2024-04-19,25,1000,25000,F,4,Region Caribe,valido,
17412,Magdalena,5747,Tenerife,5747028,MANZALOCA,2,2024-10-22,49,1000,49000,F,4,Region Caribe,valido,
17413,Bolivar,5713,San Juan Nepomuceno,5713033,MANGOSON,3,2024-09-11,107,900,96300,F,4,Region Caribe,valido,
17414,Quindio,5763,Buenavista,5763002,COLOMBIANITA,1,2024-08-10,97,1200,116400,F,1,Region Eje Cafetero - Antioquia,valido,
17415,Santander,5768,Floridablanca,5768033,NARANJITA,4,2024-09-25,186,600,111600,F,2,Region Centro Oriente,valido,
17416,Boyaca,5715,Paz de Rio,5715069,NARANJITA,4,2024-06-12,161,600,96600,F,2,Region Centro Oriente,valido,
17417,Magdalena,5747,Aracataca,5747002,NARANJITA,4,2024-11-13,95,600,57000,F,4,Region Caribe,valido,
17418,Valle del Cauca,5776,Versalles,5776038,COLOMBIANITA,1,2024-09-18,23,1200,27600,F,6,Region Pacifico,valido,
