id_registro,id_departamento,id_municipio,id_producto,fecha,cantidad,estado,id_region,validacion,causa_modificacion
17564,5708,5708008,2,2024-02-26,33,F,4,valido,
17565,5770,5770001,1,2024-01-12,138,F,4,valido,
17566,5785,5785011,2,2024-10-26,150,F,5,valido,
17567,5720,5720006,3,2024-08-24,85,F,4,valido,
17568,5705,5705019,4,2024-12-25,192,F,1,valido,
17569,5776,5776004,4,2024-09-27,30,F,6,valido,
17570,5723,5723021,3,2024-11-18,60,F,4,valido,
17571,5715,5715045,2,2024-07-09,197,F,2,valido,
17572,5715,5715017,3,2024-05-02,114,F,2,valido,
17573,5776,5776026,2,2024-04-24,56,F,6,valido,
17574,5776,5776009,4,2024-05-02,74,F,6,valido,
17575,5715,5715015,2,2024-02-02,165,F,2,valido,
17576,5719,5719040,3,2024-10-02,29,F,6,valido,
17577,5705,5705023,3,2024-07-23,173,F,1,valido,
17578,5741,5741015,1,2024-01-12,6,F,3,valido,
17579,5727,5727030,4,2024-08-27,135,F,6,valido,
17580,5723,5723030,3,2024-06-05,16,F,4,valido,
17581,5705,5705005,1,2024-09-06,108,F,1,valido,
17582,5723,5723029,4,2024-02-13,55,F,4,valido,
17583,5723,5723029,3,2024-05-13,127,F,4,valido,
17584,5785,5785010,4,2024-07-12,14,F,5,valido,
17585,5727,5727017,2,2024-10-24,120,F,6,valido,
17586,5708,5708005,3,2024-10-05,120,F,4,valido,
17587,5727,5727016,3,2024-11-16,56,F,6,valido,
17588,5713,5713031,4,2024-08-28,55,F,4,valido,
17589,5705,5705103,1,2024-10-20,42,F,1,valido,
17590,5744,5744012,4,2024-06-28,66,F,4,valido,
17591,5725,5725066,4,2024-11-10,54,F,2,valido,
17592,5786,5786009,2,2024-11-13,117,F,3,valido,
17593,5795,5795001,2,2024-01-10,51,F,5,valido,
17594,5715,5715082,3,2024-05-19,45,F,2,valido,
17595,5747,5747012,3,2024-09-27,33,F,4,valido,
17596,5754,5754014,2,2024-06-08,199,F,2,valido,
17597,5768,5768009,2,2024-09-09,122,F,2,valido,
17598,5705,5705048,2,2024-12-10,110,F,1,valido,
17599,5717,5717021,4,2024-11-21,86,F,1,valido,
17600,5725,5725101,1,2024-02-26,162,F,2,valido,
17601,5770,5770012,4,2024-05-20,114,F,4,valido,
17602,5776,5776027,1,2024-07-01,61,F,6,valido,
17603,5725,5725030,2,2024-02-03,13,F,2,valido,
17604,5725,5725100,3,2024-02-01,82,F,2,valido,
17605,5715,5715119,1,2024-12-13,23,F,2,valido,
17606,5705,5705035,4,2024-07-28,20,F,1,valido,
17607,5786,5786013,2,2024-07-18,66,F,3,valido,
17608,5720,5720025,2,2024-06-24,19,F,4,valido,
17609,5705,5705048,4,2024-08-23,127,F,1,valido,
17610,5719,5719028,1,2024-08-24,112,F,6,valido,
17611,5776,5776036,4,2024-08-08,46,F,6,valido,
17612,5741,5741009,2,2024-09-20,19,F,3,valido,
17613,5713,5713041,3,2024-10-27,52,F,4,valido,
17614,5719,5719038,4,2024-02-21,155,F,6,valido,
17615,5713,5713033,1,2024-01-27,44,F,4,valido,
17616,5705,5705010,3,2024-11-14,98,F,1,valido,
17617,5752,5752020,4,2024-12-28,61,F,6,valido,
17618,5799,5799002,2,2024-07-05,90,F,5,valido,
17619,5713,5713044,4,2024-11-19,119,F,4,valido,
17620,5725,5725088,1,2024-04-06,29,F,2,valido,
17621,5785,5785011,3,2024-12-03,95,F,5,valido,
17622,5717,5717016,4,2024-06-16,99,F,1,valido,
17623,5773,5773003,4,2024-11-14,60,F,3,valido,
17624,5719,5719026,2,2024-09-05,17,F,6,valido,
17625,5747,5747023,1,2024-05-26,130,F,4,valido,
17626,5773,5773003,2,2024-04-10,95,F,3,valido,
17627,5785,5785006,4,2024-03-09,24,F,5,valido,
17628,5715,5715002,4,2024-03-10,70,F,2,valido,
17629,5705,5705120,3,2024-09-05,32,F,1,valido,
17630,5791,5791004,3,2024-03-07,82,F,3,valido,
17631,5715,5715075,3,2024-05-24,97,F,2,valido,
17632,5725,5725017,3,2024-06-17,109,F,2,valido,
17633,5723,5723020,2,2024-07-17,160,F,4,valido,
17634,5754,5754001,3,2024-11-13,72,F,2,valido,
17635,5719,5719030,4,2024-02-14,59,F,6,valido,
17636,5725,5725022,2,2024-03-11,77,F,2,valido,
17637,5705,5705069,2,2024-12-17,23,F,1,valido,
17638,5725,5725076,3,2024-12-15,54,F,2,valido,
17639,5705,5705050,1,2024-10-22,156,F,1,valido,
17640,5708,5708021,2,2024-10-12,149,F,4,valido,
17641,5770,5770003,3,2024-09-28,74,F,4,valido,
17642,5754,5754038,3,2024-10-16,180,F,2,valido,
17643,5741,5741026,3,2024-09-15,68,F,3,valido,
17644,5752,5752052,2,2024-11-04,143,F,6,valido,
17645,5720,5720008,3,2024-12-27,27,F,4,valido,
17646,5705,5705050,1,2024-05-14,49,F,1,valido,
17647,5768,5768080,2,2024-07-03,38,F,2,valido,
17648,5705,5705008,1,2024-03-08,12,F,1,valido,
17649,5727,5727031,4,2024-12-27,53,F,6,valido,
17650,5715,5715040,1,2024-07-06,188,F,2,valido,
17651,5773,5773026,4,2024-10-07,108,F,3,valido,
17652,5768,5768068,2,2024-04-22,68,F,2,valido,
17653,5752,5752031,1,2024-05-23,62,F,6,valido,
17654,5719,5719001,4,2024-03-03,164,F,6,valido,
17655,5768,5768012,3,2024-12-19,199,F,2,valido,
17656,5754,5754028,1,2024-04-16,8,F,2,valido,
17657,5770,5770003,2,2024-10-21,133,F,4,valido,
17658,5717,5717024,1,2024-01-25,48,F,1,valido,
17659,5768,5768062,4,2024-03-16,52,F,2,valido,
17660,5713,5713009,4,2024-02-09,34,F,4,valido,
17661,5708,5708002,2,2024-06-23,76,F,4,valido,
17662,5725,5725080,3,2024-09-20,47,F,2,valido,
17663,5723,5723003,4,2024-06-08,157,F,4,valido,
17664,5741,5741021,1,2024-01-25,30,F,3,valido,
17665,5754,5754035,3,2024-02-19,149,F,2,valido,
17666,5725,5725055,2,2024-03-16,78,F,2,valido,
17667,5727,5727026,4,2024-04-18,40,F,6,valido,
17668,5705,5705080,1,2024-05-02,51,F,1,valido,
17669,5776,5776028,1,2024-02-23,159,F,6,valido,
17670,5711,5711001,2,2024-12-15,27,F,2,valido,
17671,5723,5723004,1,2024-11-24,12,F,4,valido,
17672,5720,5720009,4,2024-12-18,85,F,4,valido,
17673,5715,5715047,4,2024-11-09,2,F,2,valido,
17674,5776,5776001,3,2024-11-09,39,F,6,valido,
17675,5713,5713005,2,2024-02-18,99,F,4,valido,
17676,5705,5705125,1,2024-03-10,58,F,1,valido,
17677,5754,5754025,2,2024-01-22,170,F,2,valido,
17678,5768,5768027,2,2024-09-02,28,F,2,valido,
17679,5705,5705008,3,2024-12-28,14,F,1,valido,
17680,5770,5770014,3,2024-07-23,90,F,4,valido,
17681,5785,5785019,1,2024-04-20,155,F,5,valido,
17682,5754,5754036,4,2024-12-25,199,F,2,valido,
17683,5719,5719014,2,2024-09-23,198,F,6,valido,
17684,5752,5752040,4,2024-06-17,149,F,6,valido,
17685,5715,5715041,1,2024-09-21,50,F,2,valido,
17686,5776,5776033,2,2024-05-20,102,F,6,valido,
17687,5725,5725012,3,2024-01-13,131,F,2,valido,
17688,5705,5705091,3,2024-09-01,120,F,1,valido,
17689,5715,5715036,1,2024-09-15,18,F,2,valido,
17690,5727,5727017,4,2024-02-19,68,F,6,valido,
17691,5715,5715083,1,2024-08-22,185,F,2,valido,
17692,5705,5705107,2,2024-09-24,156,F,1,valido,
17693,5705,5705055,1,2024-01-08,95,F,1,valido,
17694,5750,5750005,1,2024-09-13,158,F,5,valido,
17695,5705,5705067,1,2024-12-24,154,F,1,valido,
17696,5705,5705122,1,2024-12-15,140,F,1,valido,
17697,5741,5741007,1,2024-10-04,47,F,3,valido,
17698,5776,5776020,2,2024-02-22,27,F,6,valido,
17699,5768,5768073,4,2024-07-05,146,F,2,valido,
17700,5770,5770007,3,2024-09-27,87,F,4,valido,
17701,5720,5720006,2,2024-04-25,88,F,4,valido,
17702,5768,5768049,2,2024-12-16,143,F,2,valido,
17703,5713,5713006,4,2024-11-03,166,F,4,valido,
17704,5715,5715080,3,2024-12-01,145,F,2,valido,
17705,5741,5741021,2,2024-10-02,91,F,3,valido,
17706,5713,5713041,2,2024-02-19,155,F,4,valido,
17707,5719,5719017,2,2024-10-25,34,F,6,valido,
17708,5752,5752058,2,2024-10-26,43,F,6,valido,
17709,5747,5747026,4,2024-10-01,41,F,4,valido,
17710,5713,5713029,1,2024-08-25,7,F,4,valido,
17711,5776,5776014,2,2024-03-11,183,F,6,valido,
17712,5786,5786004,4,2024-02-22,85,F,3,valido,
17713,5741,5741023,4,2024-12-08,123,F,3,valido,
17714,5718,5718013,3,2024-07-23,101,F,3,valido,
17715,5725,5725003,3,2024-06-24,92,F,2,valido,
17716,5752,5752027,3,2024-02-03,191,F,6,valido,
17717,5718,5718006,3,2024-05-09,120,F,3,valido,
17718,5741,5741031,4,2024-09-19,91,F,3,valido,
17719,5718,5718006,4,2024-07-12,66,F,3,valido,
17720,5705,5705017,3,2024-06-16,98,F,1,valido,
17721,5741,5741008,3,2024-10-14,47,F,3,valido,
17722,5773,5773004,1,2024-02-08,98,F,3,valido,
17723,5752,5752053,2,2024-07-20,65,F,6,valido,
17724,5708,5708006,1,2024-05-08,162,F,4,valido,
17725,5705,5705017,2,2024-06-13,167,F,1,valido,
17726,5717,5717016,4,2024-08-06,133,F,1,valido,
17727,5768,5768031,3,2024-01-25,180,F,2,valido,
17728,5715,5715105,4,2024-05-15,142,F,2,valido,
17729,5773,5773022,4,2024-07-10,52,F,3,valido,
17730,5723,5723018,4,2024-09-25,198,F,4,valido,
17731,5725,5725066,3,2024-12-07,147,F,2,valido,
17732,5725,5725029,2,2024-01-24,164,F,2,valido,
17733,5725,5725017,1,2024-08-17,97,F,2,valido,
17734,5766,5766004,3,2024-08-04,153,F,1,valido,
17735,5799,5799003,2,2024-03-14,77,F,5,valido,
17736,5763,5763008,2,2024-04-28,58,F,1,valido,
17737,5791,5791008,2,2024-04-14,122,F,3,valido,
17738,5713,5713045,4,2024-02-03,50,F,4,valido,
17739,5763,5763006,4,2024-04-12,110,F,1,valido,
17740,5715,5715043,3,2024-08-14,167,F,2,valido,
17741,5715,5715028,1,2024-11-04,12,F,2,valido,
17742,5720,5720025,2,2024-06-01,119,F,4,valido,
17743,5723,5723003,3,2024-08-08,4,F,4,valido,
17744,5776,5776039,3,2024-09-21,152,F,6,valido,
17745,5766,5766002,1,2024-05-28,89,F,1,valido,
17746,5770,5770023,2,2024-01-05,116,F,4,valido,
17747,5797,5797001,1,2024-12-18,98,F,3,valido,
17748,5708,5708016,4,2024-06-21,193,F,4,valido,
17749,5727,5727019,4,2024-06-25,103,F,6,valido,
17750,5768,5768016,4,2024-05-17,128,F,2,valido,
17751,5752,5752050,4,2024-12-13,154,F,6,valido,
17752,5752,5752056,4,2024-09-19,152,F,6,valido,
17753,5723,5723018,1,2024-06-17,54,F,4,valido,
17754,5776,5776022,2,2024-08-08,17,F,6,valido,
17755,5754,5754004,2,2024-06-04,15,F,2,valido,
17756,5750,5750006,4,2024-04-13,171,F,5,valido,
17757,5741,5741020,2,2024-04-07,135,F,3,valido,
17758,5747,5747028,3,2024-06-17,187,F,4,valido,
17759,5747,5747013,3,2024-08-25,132,F,4,valido,
17760,5713,5713003,3,2024-04-14,184,F,4,valido,
17761,5773,5773044,2,2024-11-17,31,F,3,valido,
17762,5752,5752028,1,2024-01-23,10,F,6,valido,
17763,5715,5715066,2,2024-02-24,112,F,2,valido,
17764,5717,5717027,2,2024-11-15,141,F,1,valido,
17765,5770,5770012,2,2024-04-25,1,F,4,valido,
17766,5727,5727013,2,2024-08-06,37,F,6,valido,
17767,5768,5768072,1,2024-11-18,17,F,2,valido,
17768,5705,5705063,2,2024-10-13,16,F,1,valido,
17769,5768,5768020,4,2024-03-12,162,F,2,valido,
17770,5773,5773018,3,2024-04-15,184,F,3,valido,
17771,5720,5720010,3,2024-02-02,14,F,4,valido,
17772,5705,5705058,2,2024-06-21,57,F,1,valido,
17773,5763,5763012,4,2024-01-18,12,F,1,valido,
17774,5725,5725020,4,2024-01-06,55,F,2,valido,
17775,5752,5752032,1,2024-12-19,40,F,6,valido,
17776,5717,5717024,4,2024-08-19,111,F,1,valido,
17777,5786,5786008,3,2024-10-18,136,F,3,valido,
17778,5725,5725093,3,2024-04-19,168,F,2,valido,
17779,5705,5705051,4,2024-02-27,167,F,1,valido,
17780,5744,5744001,4,2024-10-11,162,F,4,valido,
17781,5718,5718011,1,2024-12-14,185,F,3,valido,
17782,5776,5776039,2,2024-03-24,109,F,6,valido,
17783,5713,5713003,2,2024-04-04,156,F,4,valido,
17784,5768,5768022,1,2024-01-08,42,F,2,valido,
17785,5725,5725059,1,2024-05-01,20,F,2,valido,
17786,5776,5776036,2,2024-10-24,179,F,6,valido,
17787,5776,5776029,2,2024-04-25,57,F,6,valido,
17788,5705,5705120,3,2024-12-17,155,F,1,valido,
17789,5741,5741032,2,2024-12-13,140,F,3,valido,
17790,5715,5715047,1,2024-09-02,3,F,2,valido,
17791,5725,5725046,4,2024-12-28,156,F,2,valido,
17792,5750,5750014,3,2024-12-20,44,F,5,valido,
17793,5727,5727030,1,2024-11-13,113,F,6,valido,
17794,5768,5768052,3,2024-11-24,144,F,2,valido,
17795,5766,5766007,4,2024-06-10,106,F,1,valido,
17796,5725,5725064,2,2024-03-11,93,F,2,valido,
17797,5766,5766002,4,2024-04-23,24,F,1,valido,
17798,5715,5715114,3,2024-06-26,67,F,2,valido,
17799,5720,5720025,2,2024-03-10,131,F,4,valido,
17800,5773,5773013,4,2024-07-04,143,F,3,valido,
17801,5715,5715039,2,2024-03-17,96,F,2,valido,
17802,5719,5719001,1,2024-04-03,181,F,6,valido,
17803,5723,5723002,4,2024-12-27,160,F,4,valido,
17804,5705,5705114,3,2024-04-07,79,F,1,valido,
17805,5741,5741011,4,2024-01-28,100,F,3,valido,
17806,5768,5768077,3,2024-05-10,139,F,2,valido,
17807,5725,5725072,2,2024-05-15,17,F,2,valido,
17808,5725,5725026,4,2024-12-06,134,F,2,valido,
17809,5715,5715087,1,2024-04-28,188,F,2,valido,
17810,5715,5715089,3,2024-10-24,124,F,2,valido,
17811,5785,5785012,3,2024-01-08,111,F,5,valido,
17812,5715,5715056,2,2024-08-24,163,F,2,valido,
17813,5754,5754035,4,2024-05-07,71,F,2,valido,
17814,5773,5773036,2,2024-05-21,109,F,3,valido,
17815,5725,5725078,1,2024-05-08,10,F,2,valido,
17816,5770,5770012,2,2024-02-02,108,F,4,valido,
17817,5719,5719039,4,2024-04-24,128,F,6,valido,
17818,5715,5715079,2,2024-09-22,143,F,2,valido,
17819,5719,5719042,3,2024-10-20,48,F,6,valido,
17820,5705,5705122,2,2024-04-02,22,F,1,valido,
17821,5705,5705016,3,2024-07-01,183,F,1,valido,
17822,5727,5727020,3,2024-08-18,64,F,6,valido,
17823,5773,5773044,3,2024-04-13,164,F,3,valido,
17824,5752,5752043,2,2024-11-16,65,F,6,valido,
17825,5725,5725039,3,2024-10-01,181,F,2,valido,
17826,5752,5752018,2,2024-12-08,88,F,6,valido,
17827,5708,5708001,3,2024-08-01,71,F,4,valido,
17828,5752,5752036,1,2024-08-11,7,F,6,valido,
17829,5705,5705112,3,2024-04-03,11,F,1,valido,
17830,5705,5705022,2,2024-10-24,117,F,1,valido,
17831,5705,5705072,1,2024-11-12,91,F,1,valido,
17832,5763,5763002,1,2024-06-08,177,F,1,valido,
17833,5705,5705044,1,2024-01-08,171,F,1,valido,
17834,5719,5719034,4,2024-11-06,93,F,6,valido,
17835,5705,5705065,2,2024-10-25,119,F,1,valido,
17836,5754,5754018,3,2024-11-10,49,F,2,valido,
17837,5744,5744008,1,2024-08-14,119,F,4,valido,
17838,5770,5770002,3,2024-06-21,15,F,4,valido,
17839,5715,5715098,4,2024-03-28,50,F,2,valido,
17840,5768,5768047,3,2024-09-12,109,F,2,valido,
17841,5715,5715010,3,2024-05-01,48,F,2,valido,
17842,5720,5720005,1,2024-09-10,120,F,4,valido,
17843,5725,5725030,1,2024-04-23,102,F,2,valido,
17844,5750,5750029,1,2024-04-13,109,F,5,valido,
17845,5773,5773031,3,2024-03-01,42,F,3,valido,
17846,5713,5713016,2,2024-03-01,73,F,4,valido,
17847,5715,5715044,1,2024-08-02,78,F,2,valido,
17848,5719,5719019,1,2024-09-23,88,F,6,valido,
17849,5715,5715081,4,2024-04-14,66,F,2,valido,
17850,5715,5715068,3,2024-10-13,140,F,2,valido,
17851,5715,5715120,3,2024-09-27,152,F,2,valido,
17852,5705,5705070,2,2024-06-14,186,F,1,valido,
17853,5718,5718013,2,2024-04-19,13,F,3,valido,
17854,5719,5719018,2,2024-01-20,10,F,6,valido,
17855,5717,5717014,1,2024-02-04,70,F,1,valido,
17856,5725,5725013,2,2024-10-08,14,F,2,valido,
17857,5705,5705116,4,2024-06-06,153,F,1,valido,
17858,5754,5754037,1,2024-11-04,169,F,2,valido,
17859,5747,5747007,1,2024-09-11,100,F,4,valido,
17860,5776,5776033,3,2024-06-21,200,F,6,valido,
17861,5725,5725086,4,2024-04-28,101,F,2,valido,
17862,5750,5750010,1,2024-09-09,60,F,5,valido,
17863,5770,5770009,2,2024-07-04,108,F,4,valido,
17864,5768,5768067,3,2024-03-18,183,F,2,valido,
17865,5715,5715007,1,2024-11-02,129,F,2,valido,
17866,5719,5719040,2,2024-07-08,134,F,6,valido,
17867,5773,5773039,3,2024-10-12,151,F,3,valido,
17868,5752,5752057,1,2024-12-17,9,F,6,valido,
17869,5720,5720004,4,2024-06-07,12,F,4,valido,
17870,5768,5768063,2,2024-10-13,94,F,2,valido,
17871,5705,5705086,2,2024-05-13,119,F,1,valido,
17872,5725,5725003,2,2024-11-15,184,F,2,valido,
17873,5713,5713044,4,2024-02-04,128,F,4,valido,
17874,5715,5715023,3,2024-02-18,183,F,2,valido,
17875,5705,5705064,4,2024-06-09,28,F,1,valido,
17876,5770,5770012,2,2024-11-07,131,F,4,valido,
17877,5719,5719021,1,2024-05-05,106,F,6,valido,
17878,5750,5750001,2,2024-07-05,35,F,5,valido,
17879,5725,5725087,2,2024-03-27,57,F,2,valido,
17880,5747,5747019,4,2024-01-14,142,F,4,valido,
17881,5773,5773044,4,2024-04-19,183,F,3,valido,
17882,5741,5741004,1,2024-08-27,177,F,3,valido,
17883,5725,5725034,2,2024-12-02,199,F,2,valido,
17884,5776,5776017,2,2024-05-22,175,F,6,valido,
17885,5773,5773033,1,2024-10-24,148,F,3,valido,
17886,5741,5741009,2,2024-05-06,199,F,3,valido,
17887,5705,5705014,3,2024-09-14,14,F,1,valido,
17888,5773,5773010,3,2024-04-14,113,F,3,valido,
17889,5770,5770008,4,2024-10-01,101,F,4,valido,
17890,5717,5717020,2,2024-12-02,84,F,1,valido,
17891,5705,5705097,3,2024-11-13,95,F,1,valido,
17892,5723,5723028,2,2024-09-08,64,F,4,valido,
17893,5705,5705024,4,2024-09-06,140,F,1,valido,
17894,5725,5725003,2,2024-05-03,186,F,2,valido,
17895,5752,5752004,4,2024-02-02,88,F,6,valido,
17896,5725,5725021,3,2024-05-04,19,F,2,valido,
17897,5754,5754031,4,2024-07-03,195,F,2,valido,
17898,5705,5705087,4,2024-11-14,198,F,1,valido,
17899,5768,5768084,4,2024-03-08,88,F,2,valido,
17900,5752,5752033,3,2024-09-01,107,F,6,valido,
17901,5705,5705122,3,2024-11-26,122,F,1,valido,
17902,5776,5776013,3,2024-12-12,123,F,6,valido,
17903,5744,5744001,1,2024-09-19,124,F,4,valido,
17904,5776,5776022,1,2024-03-10,152,F,6,valido,
17905,5708,5708008,4,2024-01-10,28,F,4,valido,
17906,5725,5725061,2,2024-05-27,107,F,2,valido,
17907,5708,5708009,2,2024-06-05,80,F,4,valido,
17908,5705,5705078,1,2024-11-20,58,F,1,valido,
17909,5720,5720012,4,2024-06-23,69,F,4,valido,
17910,5797,5797004,1,2024-11-22,23,F,3,valido,
17911,5752,5752022,3,2024-07-19,97,F,6,valido,
17912,5791,5791001,1,2024-04-25,72,F,3,valido,
17913,5719,5719027,1,2024-05-03,154,F,6,valido,
17914,5708,5708014,4,2024-06-18,109,F,4,valido,
17915,5715,5715071,2,2024-05-08,122,F,2,valido,
17916,5705,5705105,3,2024-01-14,100,F,1,valido,
17917,5754,5754015,2,2024-07-10,45,F,2,valido,
17918,5705,5705072,4,2024-08-03,97,F,1,valido,
17919,5754,5754019,4,2024-06-08,121,F,2,valido,
17920,5773,5773027,4,2024-05-14,45,F,3,valido,
17921,5770,5770020,1,2024-10-20,11,F,4,valido,
17922,5705,5705005,2,2024-09-16,156,F,1,valido,
17923,5705,5705121,4,2024-10-06,85,F,1,valido,
17924,5747,5747006,2,2024-01-05,149,F,4,valido,
17925,5713,5713017,3,2024-11-13,115,F,4,valido,
17926,5715,5715019,1,2024-12-21,112,F,2,valido,
17927,5752,5752051,2,2024-10-05,112,F,6,valido,
17928,5715,5715122,3,2024-09-03,149,F,2,valido,
17929,5725,5725067,3,2024-11-12,102,F,2,valido,
17930,5719,5719008,3,2024-04-03,112,F,6,valido,
17931,5715,5715056,3,2024-11-01,129,F,2,valido,
17932,5705,5705035,2,2024-09-08,106,F,1,valido,
17933,5727,5727025,3,2024-06-07,13,F,6,valido,
17934,5773,5773025,1,2024-03-17,57,F,3,valido,
17935,5786,5786010,1,2024-10-05,94,F,3,valido,
17936,5715,5715008,1,2024-09-03,143,F,2,valido,
17937,5705,5705007,4,2024-07-08,168,F,1,valido,
17938,5776,5776020,3,2024-12-01,98,F,6,valido,
17939,5725,5725056,1,2024-05-18,70,F,2,valido,
17940,5719,5719031,4,2024-02-12,156,F,6,valido,
17941,5708,5708023,3,2024-02-25,157,F,4,valido,
17942,5713,5713038,2,2024-01-22,197,F,4,valido,
17943,5725,5725069,1,2024-06-20,68,F,2,valido,
17944,5725,5725115,3,2024-01-17,136,F,2,valido,
17945,5776,5776038,2,2024-08-02,161,F,6,valido,
17946,5705,5705002,1,2024-02-24,3,F,1,valido,
17947,5773,5773027,2,2024-11-10,43,F,3,valido,
17948,5741,5741034,1,2024-07-10,179,F,3,valido,
17949,5718,5718008,4,2024-02-21,35,F,3,valido,
17950,5768,5768014,4,2024-05-12,93,F,2,valido,
17951,5786,5786012,4,2024-09-13,57,F,3,valido,
17952,5741,5741028,4,2024-07-03,46,F,3,valido,
17953,5744,5744013,2,2024-12-09,145,F,4,valido,
17954,5768,5768068,3,2024-01-19,21,F,2,valido,
17955,5715,5715065,4,2024-10-12,54,F,2,valido,
17956,5705,5705112,1,2024-02-05,95,F,1,valido,
17957,5720,5720013,4,2024-08-12,91,F,4,valido,
17958,5725,5725016,1,2024-06-10,7,F,2,valido,
17959,5750,5750006,2,2024-05-11,143,F,5,valido,
17960,5705,5705051,2,2024-10-12,14,F,1,valido,
17961,5719,5719020,4,2024-08-16,45,F,6,valido,
17962,5768,5768020,3,2024-04-10,6,F,2,valido,
17963,5705,5705028,2,2024-01-08,90,F,1,valido,
17964,5791,5791010,3,2024-10-27,12,F,3,valido,
17965,5752,5752051,1,2024-12-05,92,F,6,valido,
17966,5725,5725078,2,2024-10-18,46,F,2,valido,
17967,5713,5713045,1,2024-05-04,98,F,4,valido,
17968,5776,5776015,4,2024-12-19,57,F,6,valido,
17969,5744,5744005,4,2024-12-24,11,F,4,valido,
17970,5776,5776026,2,2024-07-28,22,F,6,valido,
17971,5770,5770008,4,2024-08-28,119,F,4,valido,
17972,5785,5785009,1,2024-10-21,113,F,5,valido,
17973,5715,5715067,1,2024-01-23,45,F,2,valido,
17974,5725,5725110,2,2024-02-02,92,F,2,valido,
17975,5725,5725106,4,2024-02-28,42,F,2,valido,
17976,5720,5720007,1,2024-03-28,72,F,4,valido,
17977,5768,5768063,4,2024-08-08,96,F,2,valido,
17978,5754,5754017,2,2024-04-08,199,F,2,valido,
17979,5768,5768067,1,2024-01-13,127,F,2,valido,
17980,5768,5768086,2,2024-01-06,167,F,2,valido,
17981,5725,5725030,2,2024-11-25,187,F,2,valido,
17982,5713,5713035,2,2024-03-17,32,F,4,valido,
17983,5718,5718014,1,2024-07-20,157,F,3,valido,
17984,5747,5747005,2,2024-03-22,12,F,4,valido,
17985,5776,5776008,2,2024-04-17,99,F,6,valido,
17986,5752,5752035,1,2024-07-24,59,F,6,valido,
17987,5718,5718014,2,2024-09-22,100,F,3,valido,
17988,5725,5725043,4,2024-04-17,32,F,2,valido,
17989,5705,5705049,2,2024-09-06,177,F,1,valido,
17990,5713,5713046,4,2024-10-09,190,F,4,valido,
17991,5776,5776033,1,2024-10-14,37,F,6,valido,
17992,5725,5725095,2,2024-02-07,188,F,2,valido,
17993,5717,5717026,3,2024-03-19,44,F,1,valido,
17994,5715,5715021,4,2024-08-28,44,F,2,valido,
17995,5766,5766010,2,2024-03-12,166,F,1,valido,
17996,5766,5766006,1,2024-07-28,98,F,1,valido,
17997,5715,5715092,3,2024-07-17,100,F,2,valido,
17998,5723,5723008,2,2024-05-04,122,F,4,valido,
17999,5713,5713027,4,2024-09-01,124,F,4,valido,
18000,5770,5770022,1,2024-12-01,86,F,4,valido,
18001,5768,5768002,2,2024-07-24,15,F,2,valido,
18002,5786,5786004,4,2024-11-09,124,F,3,valido,
18003,5727,5727024,3,2024-01-07,89,F,6,valido,
18004,5752,5752063,2,2024-08-24,19,F,6,valido,
18005,5799,5799004,1,2024-11-09,18,F,5,valido,
18006,5705,5705060,3,2024-09-08,150,F,1,valido,
18007,5725,5725113,2,2024-10-26,121,F,2,valido,
18008,5713,5713014,2,2024-11-23,111,F,4,valido,
18009,5776,5776040,1,2024-03-04,98,F,6,valido,
18010,5715,5715034,3,2024-06-04,65,F,2,valido,
18011,5705,5705103,4,2024-08-16,146,F,1,valido,
18012,5715,5715022,4,2024-02-24,53,F,2,valido,
18013,5727,5727023,2,2024-05-25,9,F,6,valido,
18014,5715,5715091,3,2024-05-04,200,F,2,valido,
18015,5768,5768066,4,2024-06-09,194,F,2,valido,
18016,5715,5715010,3,2024-11-09,78,F,2,valido,
18017,5768,5768047,3,2024-01-26,137,F,2,valido,
18018,5715,5715052,1,2024-08-26,127,F,2,valido,
18019,5725,5725091,4,2024-04-24,162,F,2,valido,
18020,5708,5708008,4,2024-03-28,42,F,4,valido,
18021,5725,5725072,1,2024-06-25,113,F,2,valido,
18022,5725,5725099,4,2024-10-05,195,F,2,valido,
18023,5752,5752026,3,2024-01-21,40,F,6,valido,
18024,5705,5705066,2,2024-08-10,47,F,1,valido,
18025,5705,5705119,2,2024-06-03,20,F,1,valido,
18026,5725,5725107,4,2024-11-22,134,F,2,valido,
18027,5781,5781006,2,2024-07-09,135,F,5,valido,
18028,5727,5727016,3,2024-03-18,4,F,6,valido,
18029,5725,5725097,4,2024-04-11,72,F,2,valido,
18030,5741,5741011,2,2024-05-03,187,F,3,valido,
18031,5723,5723011,2,2024-03-16,45,F,4,valido,
18032,5705,5705090,1,2024-02-11,84,F,1,valido,
18033,5725,5725034,1,2024-12-04,92,F,2,valido,
18034,5715,5715090,3,2024-03-08,169,F,2,valido,
18035,5720,5720019,2,2024-06-07,13,F,4,valido,
18036,5717,5717020,2,2024-10-12,1,F,1,valido,
18037,5786,5786004,2,2024-06-14,49,F,3,valido,
18038,5776,5776025,3,2024-04-02,75,F,6,valido,
18039,5776,5776032,3,2024-10-07,119,F,6,valido,
18040,5715,5715105,1,2024-08-22,73,F,2,valido,
18041,5715,5715015,1,2024-07-21,166,F,2,valido,
18042,5747,5747023,4,2024-11-14,95,F,4,valido,
18043,5718,5718002,2,2024-08-17,107,F,3,valido,
18044,5715,5715107,1,2024-11-18,109,F,2,valido,
